period,variable,value
34,PH_4,0.003939729076758377
35,PH_4,0.003869418073299551
36,PH_4,0.0038059561112780034
37,PH_4,0.003748028271645273
38,PH_4,0.003694578860245959
39,PH_4,0.003644761432739317
40,PH_4,0.003597898138762269
1,MC_4,0.4593715544733813
2,MC_4,0.2642379075091332
3,MC_4,0.16551267677990408
4,MC_4,0.11199696799058974
5,MC_4,0.08050743365958397
6,MC_4,0.06039528198059847
7,MC_4,0.046628561715532736
8,MC_4,0.036717030325317444
9,MC_4,0.029342757984893667
10,MC_4,0.02374720702398785
11,MC_4,0.019453724434553198
12,MC_4,0.016138991816353906
13,MC_4,0.013570999026415637
14,MC_4,0.011577129639002266
15,MC_4,0.010026255731923036
16,MC_4,0.008817678353338012
17,MC_4,0.007873676371603982
18,MC_4,0.007134151521243741
19,MC_4,0.006552619982150703
20,MC_4,0.00609314403947623
21,MC_4,0.005727958190521026
22,MC_4,0.0054356251229662825
23,MC_4,0.005199602437538018
24,MC_4,0.005007129731763753
25,MC_4,0.0048483658193218294
26,MC_4,0.004715721000085987
27,MC_4,0.0046033410886063145
28,MC_4,0.004506709232279702
29,MC_4,0.004422338946901154
30,MC_4,0.004347537653027822
31,MC_4,0.00428022461331109
32,MC_4,0.004218790793876089
33,MC_4,0.004161991003288017
34,MC_4,0.00410886086532739
35,MC_4,0.00405865289024912
36,MC_4,0.004010787230685091
37,MC_4,0.003964813728249506
38,MC_4,0.00392038264266531
39,MC_4,0.003877222059775733
40,MC_4,0.0038351204394535985
1,L_4,4.028909810667189
2,L_4,1.8020765168571762
3,L_4,0.8267891909332711
4,L_4,0.4053409045731313
5,L_4,0.2274345817861996
6,L_4,0.15551233686606156
7,L_4,0.12886772744335126
8,L_4,0.12091480357285361
9,L_4,0.12016478484829106
10,L_4,0.12177076345124221
11,L_4,0.12377945097538645
12,L_4,0.12547677022464962
13,L_4,0.1266629363542096
14,L_4,0.12733876910214764
15,L_4,0.1275729382487177
16,L_4,0.12744807556063434
17,L_4,0.12704071204613215
18,L_4,0.12641530526593794
19,L_4,0.12562381313283255
20,L_4,0.12470719287393826
21,L_4,0.1236973488730906
22,L_4,0.12261897333162779
23,L_4,0.1214911075869161
24,L_4,0.1203284037821059
25,L_4,0.1191421200902513
26,L_4,0.11794089606494483
27,L_4,0.11673135285993014
28,L_4,0.11551855642872377
29,L_4,0.11430637449651315
30,L_4,0.11309775154755629
31,L_4,0.11189492066662397
32,L_4,0.11069956677806186
33,L_4,0.10951295247652892
34,L_4,0.1083360150556711
35,L_4,0.10716944135051254
36,L_4,0.10601372548104682
37,L_4,0.10486921341150655
38,L_4,0.10373613733917941
39,L_4,0.10261464223470732
40,L_4,0.10150480632378239
1,Y_5,1.9053742619939797
2,Y_5,0.659246233253128
3,Y_5,0.14907554713869858
4,Y_5,-0.0455680069222704
5,Y_5,-0.10863544756640721
6,Y_5,-0.11957175155878517
7,Y_5,-0.11196229447013209
8,Y_5,-0.09947018218525028
9,Y_5,-0.08724873395262427
10,Y_5,-0.07692181657273485
11,Y_5,-0.06872801505184337
12,Y_5,-0.06242273399905165
13,Y_5,-0.05764231066737124
14,Y_5,-0.05403934489282939
15,Y_5,-0.05132380473527104
16,Y_5,-0.04926759829937812
17,Y_5,-0.04769672740160418
18,Y_5,-0.04648065309876113
19,Y_5,-0.04552237975910669
20,Y_5,-0.04475026670320356
21,Y_5,-0.04411162460188821
22,Y_5,-0.04356784248351289
23,Y_5,-0.04309073181117811
24,Y_5,-0.042659803717175766
25,Y_5,-0.042260248556012944
26,Y_5,-0.0418814390874472
27,Y_5,-0.04151582232068195
28,Y_5,-0.04115809932752165
29,Y_5,-0.0408046183451024
30,Y_5,-0.04045292590994727
31,Y_5,-0.04010143515095579
32,Y_5,-0.039749180990468126
33,Y_5,-0.039395639839463543
34,Y_5,-0.039040597159373004
35,Y_5,-0.038684050541358234
36,Y_5,-0.038326139122519316
37,Y_5,-0.03796709250914968
38,Y_5,-0.037607194123755294
39,Y_5,-0.03724675519209503
40,Y_5,-0.03688609655451164
1,PH_5,-0.021320227899431506
2,PH_5,-0.029407820675274962
3,PH_5,-0.03271977243355629
4,PH_5,-0.03388705152528277
5,PH_5,-0.034067386198086476
6,PH_5,-0.03377801857370033
7,PH_5,-0.033256563742366574
8,PH_5,-0.03261784860516622
9,PH_5,-0.03192170691934395
10,PH_5,-0.03120221720282851
11,PH_5,-0.030480400775087756
12,PH_5,-0.029769892963005386
13,PH_5,-0.029079647749012883
14,PH_5,-0.028415382238533456
15,PH_5,-0.0277804653898364
16,PH_5,-0.027176537215522947
17,PH_5,-0.02660397466316988
18,PH_5,-0.026062253655194576
19,PH_5,-0.025550231637271086
20,PH_5,-0.025066365807647942
21,PH_5,-0.024608878688271118
22,PH_5,-0.02417588095635669
23,PH_5,-0.023765460150215995
24,PH_5,-0.023375742631177646
25,PH_5,-0.023004934984396715
26,PH_5,-0.02265134991688018
27,PH_5,-0.022313420703238072
28,PH_5,-0.02198970736107425
29,PH_5,-0.021678897012568143
30,PH_5,-0.02137980029814996
31,PH_5,-0.021091345236989113
32,PH_5,-0.02081256955953244
33,PH_5,-0.02054261225187377
34,PH_5,-0.020280704834151016
35,PH_5,-0.020026162731425934
36,PH_5,-0.019778376973856763
37,PH_5,-0.01953680637382943
38,PH_5,-0.019300970263384537
39,PH_5,-0.019070441829699438
40,PH_5,-0.018844842054833714
1,MC_5,0.6938123788823088
2,MC_5,0.2584580989264196
3,MC_5,0.074930526062204
4,MC_5,0.0004683676477360098
5,MC_5,-0.027446206728953877
