c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-1.0188016e-314,0.0,0.0,0.0,0.00032630079690078713,0.0,0.0,-0.010814303403463732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.185237946e-314,-0.0,-0.0,-0.0,0.000319913252026205,-0.0,-0.0,-0.0024710341363313763,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.1636392187e-314,-0.0,-0.0,-0.0,0.00048257504465094056,-0.0,-0.0,-0.002359937350936056,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.3914183607e-314,-0.0,-0.0,-0.0,-2.357305436195157e-5,-0.0,-0.0,0.004566613230223296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.2624362937e-314,-0.0,-0.0,-0.0,5.176904269574584e-5,-0.0,-0.0,0.0003151836136668011,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.3280851167e-314,-0.0,-0.0,-0.0,0.00014248248419057526,-0.0,-0.0,0.0010866545004827991,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.1682330267e-314,-0.0,-0.0,-0.0,0.00024154843614854665,-0.0,-0.0,-0.006582042324988782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.166828995e-314,-0.0,-0.0,-0.0,0.00025816016193186793,-0.0,-0.0,-0.001528010153809239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.9012481626e-314,-0.0,-0.0,-0.0,-0.00025329367026701076,-0.0,-0.0,0.005064582474369464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.901240131e-314,-0.0,-0.0,-0.0,-0.00025328698046820015,-0.0,-0.0,0.005064460011184185,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
