period,variable,value
29,PH_9,-0.08545652463082581
30,PH_9,-0.08384932227041247
31,PH_9,-0.08231361990941445
32,PH_9,-0.08084975437457233
33,PH_9,-0.07945719562745077
34,PH_9,-0.07813471973767613
35,PH_9,-0.07688055655214518
36,PH_9,-0.07569251521416133
37,PH_9,-0.07456809033671534
38,PH_9,-0.07350455132067515
39,PH_9,-0.07249901702707295
40,PH_9,-0.07154851775954878
1,MC_9,-0.056906407441635644
2,MC_9,-0.08374824098611967
3,MC_9,-0.10009687892219243
4,MC_9,-0.11003111784130538
5,MC_9,-0.11563970486520138
6,MC_9,-0.11831987370702048
7,MC_9,-0.11901549635712215
8,MC_9,-0.11837091426078773
9,MC_9,-0.11683074806475487
10,MC_9,-0.11470502010218414
11,MC_9,-0.11221194047279362
12,MC_9,-0.1095062574121242
13,MC_9,-0.1066982347529043
14,MC_9,-0.10386650799678078
15,MC_9,-0.10106691323435969
16,MC_9,-0.09833864274200525
17,MC_9,-0.09570860657108328
18,MC_9,-0.09319457467082079
19,MC_9,-0.09080747777639572
20,MC_9,-0.08855311838456695
21,MC_9,-0.08643346070863697
22,MC_9,-0.0844476146417123
23,MC_9,-0.08259259329375689
24,MC_9,-0.08086390009744651
25,MC_9,-0.0792559856304976
26,MC_9,-0.07776260350002431
27,MC_9,-0.07637708715314194
28,MC_9,-0.07509256420316666
29,MC_9,-0.07390212106901704
30,MC_9,-0.07279892794452149
31,MC_9,-0.07177633203362505
32,MC_9,-0.07082792540069496
33,MC_9,-0.06994759255373752
34,MC_9,-0.0691295419080047
35,MC_9,-0.06836832450291237
36,MC_9,-0.06765884272036407
37,MC_9,-0.06699635124438094
38,MC_9,-0.06637645208603687
39,MC_9,-0.06579508515584703
40,MC_9,-0.06524851558396788
1,L_9,-0.02936906030323787
2,L_9,-0.02287717831448665
3,L_9,-0.01516840474640355
4,L_9,-0.0078110489397165
5,L_9,-0.0010620721519634304
6,L_9,0.0049615591570200835
7,L_9,0.010227059969008695
8,L_9,0.014750899765483313
9,L_9,0.018577023498298997
10,L_9,0.021763354246809738
11,L_9,0.02437351409744513
12,L_9,0.026471832368800498
13,L_9,0.028120422591911734
14,L_9,0.02937755812491295
15,L_9,0.030296859009939545
16,L_9,0.030926981185292753
17,L_9,0.03131161206336717
18,L_9,0.031489648033608646
19,L_9,0.03149547490206047
20,L_9,0.031359301232949666
21,L_9,0.031107513059396786
22,L_9,0.030763030292978336
23,L_9,0.03034565279411304
24,L_9,0.02987238899126253
25,L_9,0.02935776312352889
26,L_9,0.028814099243499355
27,L_9,0.028251781447994173
28,L_9,0.02767949065585455
29,L_9,0.027104418786878973
30,L_9,0.026532461520401836
31,L_9,0.02596839099533134
32,L_9,0.025416009901842555
33,L_9,0.024878288439296056
34,L_9,0.02435748559634978
35,L_9,0.023855256162119826
36,L_9,0.023372744811707733
37,L_9,0.0229106685325422
38,L_9,0.02246938857482707
39,L_9,0.02204897302353509
40,L_9,0.021649251003403664
1,Y_10,-0.07926764179578215
2,Y_10,-0.11984499346918795
3,Y_10,-0.1337316130801785
4,Y_10,-0.13240458148379516
5,Y_10,-0.12279365333328879
6,Y_10,-0.1091270929331105
7,Y_10,-0.0939344720102549
8,Y_10,-0.07868348357821738
9,Y_10,-0.06418360595315527
10,Y_10,-0.0508413031333176
11,Y_10,-0.03882075422904082
12,Y_10,-0.028144534248967193
13,Y_10,-0.018756188208682145
14,Y_10,-0.010558680484899604
15,Y_10,-0.0034376238738797796
16,Y_10,0.0027250460409919725
17,Y_10,0.008043351486276702
18,Y_10,0.012623225749652528
19,Y_10,0.016560696527709567
20,Y_10,0.01994139169300305
21,Y_10,0.022840800089513964
22,Y_10,0.025324936059368825
23,Y_10,0.027451193257696235
24,Y_10,0.029269259636459485
25,Y_10,0.03082201961009501
26,Y_10,0.032146403069627884
27,Y_10,0.033274161569236814
28,Y_10,0.0342325644468892
29,Y_10,0.035045014906555254
30,Y_10,0.03573159012608888
31,Y_10,0.03630951149771481
32,Y_10,0.036793551940870056
33,Y_10,0.03719638734475762
34,Y_10,0.03752889891080387
35,Y_10,0.03780043266607526
36,Y_10,0.03801902182559699
37,Y_10,0.03819157706498997
38,Y_10,0.03832404916557633
39,Y_10,0.03842156793407985
40,Y_10,0.038488560788727054
1,PH_10,-0.037112500520908275
2,PH_10,-0.07875119319276723
3,PH_10,-0.11054779204506433
4,PH_10,-0.1343778959534166
5,PH_10,-0.15185927855578515
6,PH_10,-0.16429418418800665
7,PH_10,-0.17273437411702536
8,PH_10,-0.17803083214590645
9,PH_10,-0.1808724041156817
10,PH_10,-0.18181628130629052
11,PH_10,-0.18131234560038526
12,PH_10,-0.1797228043297742
13,PH_10,-0.17733814722264293
14,PH_10,-0.1743901883924018
15,PH_10,-0.1710627692588061
16,PH_10,-0.16750056576406927
17,PH_10,-0.16381634727973848
18,PH_10,-0.16009696355080216
19,PH_10,-0.15640828227643816
20,PH_10,-0.1527992584454461
21,PH_10,-0.14930528395226048
22,PH_10,-0.14595094001600928
23,PH_10,-0.14275225391333632
24,PH_10,-0.1397185443836126
25,PH_10,-0.13685392595216767
26,PH_10,-0.13415853073477096
27,PH_10,-0.13162949657335227
28,PH_10,-0.1292617622516259
29,PH_10,-0.12704870376809552
30,PH_10,-0.12498263997707036
31,PH_10,-0.12305523116247201
32,PH_10,-0.12125779013390811
33,PH_10,-0.11958152210527004
34,PH_10,-0.11801770682936648
35,PH_10,-0.1165578341311898
36,PH_10,-0.11519370203463439
37,PH_10,-0.1139174850517292
38,PH_10,-0.11272177884823789
39,PH_10,-0.11159962637145442
40,PH_10,-0.11054452958861241
1,MC_10,-0.19043838448004588
2,MC_10,-0.22558037813432455
3,MC_10,-0.24090899256024167
4,MC_10,-0.24497740756393538
5,MC_10,-0.24239729237165716
6,MC_10,-0.2360659202359463
7,MC_10,-0.22778974223654605
8,MC_10,-0.2186819798255851
9,MC_10,-0.2094161720198526
10,MC_10,-0.20038787184564552
11,MC_10,-0.19181775152668734
12,MC_10,-0.18381731750744207
13,MC_10,-0.17643075514037676
14,MC_10,-0.16966152836600953
15,MC_10,-0.16348923987905517
16,MC_10,-0.1578802678712702
17,MC_10,-0.1527944263105905
18,MC_10,-0.14818908566197755
19,MC_10,-0.14402167360698803
20,MC_10,-0.1402511446771198
21,MC_10,-0.13683879622605155
22,MC_10,-0.13374867276078384
23,MC_10,-0.1309477138646964
24,MC_10,-0.1284057452515195
25,MC_10,-0.1260953767001484
26,MC_10,-0.12399184758904688
27,MC_10,-0.12207284590642793
28,MC_10,-0.1203183170344181
29,MC_10,-0.11871027241863641
30,MC_10,-0.11723260423707056
31,MC_10,-0.11587090960136213
32,MC_10,-0.11461232616209668
33,MC_10,-0.11344537992630883
34,MC_10,-0.11235984542219997
35,MC_10,-0.111346617927987
36,MC_10,-0.11039759723079108
37,MC_10,-0.10950558223987791
38,MC_10,-0.10866417570847195
39,MC_10,-0.10786769829471665
40,MC_10,-0.1071111111985259
1,L_10,0.034354548276452374
2,L_10,-0.002191460048902086
3,L_10,-0.01877090655308254
4,L_10,-0.023648444363455395
5,L_10,-0.021845129826446114
6,L_10,-0.016463244561434498
7,L_10,-0.009392429143442321
8,L_10,-0.0017592390881509214
9,L_10,0.005786995944782118
10,L_10,0.012892734422228727
11,L_10,0.019385371510664447
12,L_10,0.02520082087791342
13,L_10,0.03033811013762534
14,L_10,0.03483114645307848
15,L_10,0.03873136984635755
16,L_10,0.04209728638142872
17,L_10,0.04498832653528866
18,L_10,0.047461402476214345
19,L_10,0.04956913107805813
20,L_10,0.051359068302435196
21,L_10,0.05287354237137117
22,L_10,0.054149827330677684
23,L_10,0.05522049675218748
24,L_10,0.056113859641517334
25,L_10,0.05685442003236227
26,L_10,0.05746332653135773
27,L_10,0.0579587935259252
28,L_10,0.05835648527287385
29,L_10,0.05866985981952345
30,L_10,0.05891047306173766
31,L_10,0.05908824510342508
32,L_10,0.05921169201736907
33,L_10,0.059288126479162796
34,L_10,0.05932383078382993
35,L_10,0.05932420560290973
36,L_10,0.05929389758860412
37,L_10,0.05923690863652458
38,L_10,0.05915668931303313
39,L_10,0.05905621865650681
40,L_10,0.058938072284607186
1,Y_11,-0.23296257499695533
2,Y_11,-0.20846868736356886
3,Y_11,-0.18104686167774123
4,Y_11,-0.15329520542401484
5,Y_11,-0.12691646141604154
6,Y_11,-0.10277393537724581
7,Y_11,-0.08122613716063296
8,Y_11,-0.06233579339981886
9,Y_11,-0.04599950067786046
10,Y_11,-0.03202734608041462
11,Y_11,-0.020191075711727853
12,Y_11,-0.01025257469662934
13,Y_11,-0.0019800976942530644
14,Y_11,0.00484305394965867
15,Y_11,0.01041445141539812
16,Y_11,0.014911198997627884
17,Y_11,0.018490178676550353
18,Y_11,0.021289162205495767
19,Y_11,0.023428352318656823
20,Y_11,0.02501208945477254
21,Y_11,0.026130569744541685
22,Y_11,0.02686148795063901
23,Y_11,0.027271560835973502
24,Y_11,0.027417911750858562
25,Y_11,0.02734931221380516
26,Y_11,0.02710728480392162
27,Y_11,0.026727076245843688
28,Y_11,0.026238511703089204
29,Y_11,0.025666741978688883
30,Y_11,0.025032895163309893
31,Y_11,0.024354643649765997
32,Y_11,0.023646696581401574
33,Y_11,0.022921226860736655
34,Y_11,0.022188240896537603
35,Y_11,0.021455898358627924
36,Y_11,0.020730788364536446
37,Y_11,0.020018167751175996
38,Y_11,0.019322166390793438
39,Y_11,0.01864596389140316
40,Y_11,0.017991941473287677
1,PH_11,-0.0262337049568589
2,PH_11,-0.05972213450850021
3,PH_11,-0.08599386781989393
4,PH_11,-0.10659059277597369
5,PH_11,-0.12273629411878753
6,PH_11,-0.13534009019315113
7,PH_11,-0.14509263466622668
8,PH_11,-0.15252981715623776
9,PH_11,-0.15807537132656937
10,PH_11,-0.1620698046589187
11,PH_11,-0.16479039542805776
12,PH_11,-0.16646530286422034
13,PH_11,-0.16728375291345973
14,PH_11,-0.16740357013701632
15,PH_11,-0.1669568836828843
16,PH_11,-0.16605455139853328
17,PH_11,-0.1647896634872709
18,PH_11,-0.16324036903986996
19,PH_11,-0.16147219200375185
20,PH_11,-0.1595399528494452
21,PH_11,-0.1574893789026116
22,PH_11,-0.1553584639960293
23,PH_11,-0.15317862290385145
24,PH_11,-0.15097567548145743
25,PH_11,-0.14877068796342033
26,PH_11,-0.14658069344843908
27,PH_11,-0.1444193095625367
28,PH_11,-0.1422972682097723
29,PH_11,-0.14022286991023364
30,PH_11,-0.1382023733002598
31,PH_11,-0.13624032880315326
32,PH_11,-0.13433986418341226
33,PH_11,-0.13250292861318771
34,PH_11,-0.13073050096293012
35,PH_11,-0.12902276724730108
36,PH_11,-0.12737927148848757
37,PH_11,-0.12579904368365305
38,PH_11,-0.12428070806682127
39,PH_11,-0.12282257442627818
40,PH_11,-0.12142271486694535
1,MC_11,-0.2613654598468291
2,MC_11,-0.2872744303380652
3,MC_11,-0.2956307400904374
4,MC_11,-0.2924509875154089
5,MC_11,-0.28294297145581115
6,MC_11,-0.2703003852792655
7,MC_11,-0.2564486967603966
8,MC_11,-0.24251849419621302
9,MC_11,-0.22914548051925507
10,MC_11,-0.2166602366381075
11,MC_11,-0.20520792599625004
12,MC_11,-0.19482350563481393
13,MC_11,-0.18547871135199281
14,MC_11,-0.17711116585511874
15,MC_11,-0.1696421909762279
16,MC_11,-0.16298750646521287
17,MC_11,-0.15706347109198293
18,MC_11,-0.15179055008301903
19,MC_11,-0.14709507466000707
20,MC_11,-0.14290996625620098
21,MC_11,-0.13917484810650488
22,MC_11,-0.13583580827515032
23,MC_11,-0.13284497763991882
24,MC_11,-0.1301600227728775
25,MC_11,-0.12774361359101555
26,MC_11,-0.12556290052660815
27,MC_11,-0.12358902032867673
28,MC_11,-0.12179663997791557
29,MC_11,-0.12016354236540552
30,MC_11,-0.11867025394261425
31,MC_11,-0.11729971260180626
32,MC_11,-0.11603697302403068
33,MC_11,-0.11486894627656898
34,MC_11,-0.11378417032591509
35,MC_11,-0.11277260821333118
36,MC_11,-0.11182547082868906
37,MC_11,-0.11093506145973951
38,MC_11,-0.11009463955477536
39,MC_11,-0.10929830139714433
40,MC_11,-0.10854087563903701
1,L_11,-0.15480436789080296
2,L_11,-0.12351868293323222
3,L_11,-0.09538901742774056
4,L_11,-0.07026310103442424
5,L_11,-0.048250641162320626
6,L_11,-0.02924772563970233
7,L_11,-0.013038631164095291
8,L_11,0.0006428612640696758
9,L_11,0.012077339659609984
10,L_11,0.021539212143715895
11,L_11,0.029285709645705767
12,L_11,0.035551670827975876
13,L_11,0.04054775987315854
14,L_11,0.044460660498000404
15,L_11,0.047454349983652167
16,L_11,0.04967190806428501
17,L_11,0.05123753470901839
18,L_11,0.052258587050870484
19,L_11,0.05282752979040578
20,L_11,0.05302374477013566
21,L_11,0.052915176330309815
22,L_11,0.05255980723350012
23,L_11,0.05200697023796194
24,L_11,0.05129850585583981
25,L_11,0.0504697793605792
26,L_11,0.04955057089931359
27,L_11,0.04856585235952966
28,L_11,0.04753646388993961
29,L_11,0.04647970196008163
30,L_11,0.04540982972727878
31,L_11,0.04433851935953378
32,L_11,0.04327523489228888
33,L_11,0.042227563203147946
34,L_11,0.041201499783324
35,L_11,0.040201695170149813
36,L_11,0.03923166717864449
37,L_11,0.03829398342625435
38,L_11,0.03739041807657967
39,L_11,0.03652208622787109
40,L_11,0.03568955893313541
1,Y_12,-0.1509965757967974
2,Y_12,-0.20642807367148291
3,Y_12,-0.20558436920256903
