c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-1.94891273e-315,0.0,0.0,0.0,-0.00039160308619409784,0.00039138362178991006,0.0003183758770366826,0.004656136261022219,7.292926157058737e-5,-1.2561698670701298e-5,0.0005848192189330143,1.0023856709304887e-5,9.948833368138362e-5,0.00034618853810068433,0.0006748975646574574,8.728346443761816e-6,2.9383374528278927e-7,0.0
1.628988378e-314,-0.0,-0.0,-0.0,0.0009430655011370907,-0.003163218531371208,-0.02886381826842334,-0.06508100415828803,-0.0038077910719298384,-0.00503210934806671,-0.0023374611174201707,-0.0002538987156655127,-0.0014556916606432177,-0.006167373792266427,-0.011075950356829288,-9.828261164856561e-5,-5.166062918991968e-6,-0.0
-5.4e-322,-0.0,-0.0,-0.0,-4.380488403085605e-11,7.809829131949074e-11,8.536816189921718e-11,1.0592264093389563e-9,2.147326356697434e-11,7.844607862879294e-12,1.1413432336990337e-10,2.004460569064156e-12,1.7428862014695578e-11,6.377820737289103e-11,1.0924435645732214e-10,1.5049116900097258e-12,5.492998099887245e-14,-0.0
-4.349569477e-315,0.0,0.0,0.0,-0.00018916785192546137,0.00033726142940788696,0.00036865546104281516,0.004574183233157312,9.273061911526567e-5,3.388175619112318e-5,0.0004928800103578286,8.656115621830559e-6,7.52651106272301e-5,0.00027542107026958,0.0004717627150548268,6.498832745943522e-6,2.3713297954711053e-7,0.0
-7.98784996e-315,-0.0,-0.0,-0.0,-0.00045974115711518095,0.0015292595482098049,0.013837593437747693,0.031361624100772666,0.0018273905252933571,0.002411133362277097,0.001140538105771044,0.00012195457893904215,0.0007003128271290942,0.002965165829879945,0.0053241394124593396,4.7343407104196895e-5,2.4840297951294034e-6,-0.0
-5.66485213e-315,-0.0,-0.0,-0.0,0.00012810631552786372,-0.000273425203996179,-0.005457786148287283,-0.0019946378840749127,1.2160693614821995e-5,-1.1903592233116673e-5,0.0002522319924795777,-1.4199260820521521e-6,-3.3197985075139366e-6,5.68312651075113e-5,-0.00036862318906733026,-2.4695122708771034e-7,-7.774905547068383e-8,-0.0
-7.2964907e-316,-0.0,-0.0,-0.0,-0.00021795476284788034,0.0004109766321120926,0.0030146735033996235,0.004721741106603908,6.956627361162226e-5,3.3547025771390084e-5,0.0002764690510073561,7.764399813839029e-6,6.302289729417289e-5,0.00019632017375658095,0.0005679908893372706,5.422025954561956e-6,2.320242251459926e-7,-0.0
-1.49e-321,-0.0,-0.0,-0.0,-7.20181618339673e-11,1.2839891204543614e-10,1.4035094280038342e-10,1.7414389388209504e-9,3.53035059146166e-11,1.289895685719175e-11,1.8764451438937337e-10,3.295472544612588e-12,2.865421154770776e-11,1.0485564606935431e-10,1.7960495691510696e-10,2.4741731611649987e-12,9.027561581272031e-14,-0.0
-1.72329033e-315,0.0,0.0,0.0,-0.0015088025467975192,-0.0037600345001088096,-0.03404150834986087,-0.07258895527608313,-0.0039980354906870574,-0.005246986575403375,-0.002649282190061139,-0.0002702462465499329,-0.0015686572017705627,-0.006572571532151474,-0.012009776228438952,-0.00010756008727926908,-5.599757391623658e-6,0.0
-1.63e-322,0.0,0.0,0.0,-2.4538188824162657e-18,-1.4240666378402188e-17,5.0768919468939314e-17,7.382252691009854e-17,-2.141532562539775e-18,-8.599975101165496e-16,-2.6263333005031263e-18,-1.1479001358255482e-18,2.2429879371258488e-18,-2.3914140578727126e-18,9.418148771369648e-17,3.1479874767480454e-19,8.163009028227644e-18,0.0
